Daily averaged kinematic FBC-overflow flux (transport) in Sv

Data references:
Hansen, B., Larsen, K. M. H., Hátún, H., Kristiansen, R., Mortensen, E. Østerhus
Faroe Bank Channel overflow 1995-2015. Havstovan nr. 15-02. Technical report.
http://www.hav.fo/PDF/Ritgerdir/2015/TecRep1502.pdf
Hansen, B., Larsen, K. M. H., Hátún, Østerhus, S. 2016.: A stable Faroe Bank Cha
Ocean Sci., 12, 1205–1220, 2016. www.ocean-sci.net/12/1205/2016/doi:10.5194/os-1
====================
  Year   Mo Da  Flux
2014.259  4  5  2.31
2014.262  4  6  2.07
2014.264  4  7  2.07
2014.267  4  8  2.49
2014.270  4  9  2.40
2014.273  4 10  1.74
2014.275  4 11  1.62
2014.278  4 12  1.68
2014.281  4 13  1.70
2014.284  4 14  1.88
2014.286  4 15  2.01
2014.289  4 16  1.96
2014.292  4 17  1.85
2014.295  4 18  1.56
2014.297  4 19  1.33
2014.300  4 20  1.48
2014.303  4 21  1.84
2014.305  4 22  2.24
2014.308  4 23  3.01
2014.311  4 24  3.22
2014.314  4 25  3.06
2014.316  4 26  2.58
2014.319  4 27  2.43
2014.322  4 28  2.44
2014.325  4 29  2.75
2014.327  4 30  2.73
2014.330  5  1  2.80
2014.333  5  2  3.02
2014.336  5  3  2.57
2014.338  5  4  2.82
2014.341  5  5  2.94
2014.344  5  6  2.34
2014.347  5  7  1.79
2014.349  5  8  1.72
2014.352  5  9  2.31
2014.355  5 10  2.53
2014.358  5 11  2.53
2014.360  5 12  2.73
2014.363  5 13  2.83
2014.366  5 14  2.42
2014.368  5 15  2.31
2014.440  6 10  2.91
2014.442  6 11  3.17
2014.445  6 12  2.78
2014.448  6 13  2.10
2014.451  6 14  2.12
2014.453  6 15  3.14
2014.456  6 16  3.68
2014.459  6 17  3.20
2014.462  6 18  2.37
2014.464  6 19  2.25
2014.467  6 20  2.21
2014.470  6 21  2.32
2014.473  6 22  2.49
2014.475  6 23  2.50
2014.478  6 24  2.42
2014.481  6 25  2.30
2014.484  6 26  2.16
2014.486  6 27  2.23
2014.489  6 28  2.67
2014.492  6 29  3.15
2014.495  6 30  2.85
2014.497  7  1  2.85
2014.500  7  2  3.07
2014.503  7  3  2.65
2014.505  7  4  2.17
2014.508  7  5  2.39
2014.511  7  6  2.43
2014.514  7  7  2.47
2014.516  7  8  2.39
2014.519  7  9  2.59
2014.522  7 10  2.64
2014.525  7 11  2.41
2014.527  7 12  2.62
2014.530  7 13  2.89
2014.533  7 14  2.64
2014.536  7 15  2.67
2014.538  7 16  3.03
2014.541  7 17  3.29
2014.544  7 18  3.59
2014.547  7 19  3.35
2014.549  7 20  2.91
2014.552  7 21  2.31
2014.555  7 22  2.40
2014.558  7 23  2.91
2014.560  7 24  3.43
2014.563  7 25  3.69
2014.566  7 26  3.38
2014.568  7 27  2.79
2014.571  7 28  2.61
2014.574  7 29  2.67
2014.577  7 30  3.28
2014.579  7 31  2.68
2014.582  8  1  2.57
2014.585  8  2  2.55
2014.588  8  3  2.63
2014.590  8  4  2.49
2014.593  8  5  2.49
2014.596  8  6  3.03
2014.599  8  7  2.92
2014.601  8  8  2.52
2014.604  8  9  2.78
2014.607  8 10  3.33
2014.610  8 11  3.03
2014.612  8 12  2.84
2014.615  8 13  2.83
2014.618  8 14  2.73
2014.621  8 15  2.60
2014.623  8 16  2.38
2014.626  8 17  2.13
2014.629  8 18  2.50
2014.632  8 19  2.65
2014.634  8 20  2.63
2014.637  8 21  2.29
2014.640  8 22  2.35
2014.642  8 23  2.45
2014.645  8 24  2.65
2014.648  8 25  2.78
2014.651  8 26  3.17
2014.653  8 27  2.88
2014.656  8 28  2.89
2014.659  8 29  3.11
2014.662  8 30  2.63
2014.664  8 31  2.70
2014.667  9  1  2.56
2014.670  9  2  2.16
2014.673  9  3  1.96
2014.675  9  4  2.18
2014.678  9  5  2.50
2014.681  9  6  2.46
2014.684  9  7  2.72
2014.686  9  8  3.06
2014.689  9  9  2.49
2014.692  9 10  2.23
2014.695  9 11  2.41
2014.697  9 12  2.71
2014.700  9 13  2.75
2014.703  9 14  3.07
2014.705  9 15  3.12
2014.708  9 16  2.91
2014.711  9 17  3.38
2014.714  9 18  3.32
2014.716  9 19  3.61
2014.719  9 20  3.34
2014.722  9 21  2.74
2014.725  9 22  2.41
2014.727  9 23  2.21
2014.730  9 24  2.57
2014.733  9 25  2.61
2014.736  9 26  1.85
2014.738  9 27  1.64
2014.741  9 28  2.23
2014.744  9 29  2.29
2014.747  9 30  2.17
2014.749 10  1  2.00
2014.752 10  2  2.23
2014.755 10  3  2.29
2014.758 10  4  2.37
2014.760 10  5  3.52
2014.763 10  6  2.81
2014.766 10  7  2.34
2014.768 10  8  2.76
2014.771 10  9  2.72
2014.774 10 10  2.33
2014.777 10 11  1.95
2014.779 10 12  1.77
2014.782 10 13  1.77
2014.785 10 14  2.23
2014.788 10 15  2.21
2014.790 10 16  2.37
2014.793 10 17  3.30
2014.796 10 18  3.24
2014.799 10 19  3.10
2014.801 10 20  2.45
2014.804 10 21  1.97
2014.807 10 22  1.53
2014.810 10 23  1.61
2014.812 10 24  1.69
2014.815 10 25  1.81
2014.818 10 26  1.60
2014.821 10 27  1.48
2014.823 10 28  1.44
2014.826 10 29  1.68
2014.829 10 30  2.13
2014.832 10 31  2.75
2014.834 11  1  2.58
2014.837 11  2  2.54
2014.840 11  3  2.31
2014.842 11  4  2.39
2014.845 11  5  2.29
2014.848 11  6  2.59
2014.851 11  7  2.24
2014.853 11  8  2.30
2014.856 11  9  2.39
2014.859 11 10  2.41
2014.862 11 11  2.68
2014.864 11 12  2.96
2014.867 11 13  2.82
2014.870 11 14  2.89
2014.873 11 15  2.92
2014.875 11 16  3.02
2014.878 11 17  3.61
2014.881 11 18  3.60
2014.884 11 19  3.14
2014.886 11 20  3.13
2014.889 11 21  3.32
2014.892 11 22  3.35
2014.895 11 23  3.34
2014.897 11 24  3.08
2014.900 11 25  2.56
2014.903 11 26  2.44
2014.905 11 27  2.94
2014.908 11 28  3.63
2014.911 11 29  3.49
2014.914 11 30  3.13
2014.916 12  1  3.50
2014.919 12  2  3.31
2014.922 12  3  2.56
2014.925 12  4  2.37
2014.927 12  5  2.67
2014.930 12  6  2.28
2014.933 12  7  1.79
2014.936 12  8  2.17
2014.938 12  9  2.25
2014.941 12 10  1.38
2014.944 12 11  0.91
2014.947 12 12  1.21
2014.949 12 13  1.73
2014.952 12 14  1.70
2014.955 12 15  1.29
2014.958 12 16  1.10
2014.960 12 17  1.21
2014.963 12 18  1.25
2014.966 12 19  1.31
2014.968 12 20  1.49
2014.971 12 21  1.63
2014.974 12 22  1.65
2014.977 12 23  1.86
2014.979 12 24  2.31
2014.982 12 25  2.39
2014.985 12 26  2.13
2014.988 12 27  1.96
2014.990 12 28  1.99
2014.993 12 29  2.13
2014.996 12 30  2.06
2014.999 12 31  2.08
2015.001  1  1  2.40
2015.004  1  2  1.86
2015.007  1  3  1.38
2015.010  1  4  1.55
2015.012  1  5  1.81
2015.015  1  6  1.73
2015.018  1  7  1.99
2015.021  1  8  2.05
2015.023  1  9  2.18
2015.026  1 10  1.76
2015.029  1 11  1.51
2015.032  1 12  1.48
2015.034  1 13  1.44
2015.037  1 14  1.78
2015.040  1 15  1.88
2015.042  1 16  1.50
2015.045  1 17  1.53
2015.048  1 18  1.51
2015.051  1 19  1.62
